ts,time,asset_id,server_id,rack_id,room_id,asset_temp_inlet_c,rack_inlet_c,room_temp_c,server_temp_c
t_077,2025-01-01T06:20:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,66.56,66.56,66.56,66.56
t_078,2025-01-01T06:25:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,66.31,66.31,66.31,66.31
t_079,2025-01-01T06:30:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,66.37,66.37,66.37,66.37
t_080,2025-01-01T06:35:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,66.23,66.23,66.23,66.23
t_081,2025-01-01T06:40:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,66.57,66.57,66.57,66.57
t_082,2025-01-01T06:45:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,67.02,67.02,67.02,67.02
t_083,2025-01-01T06:50:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,67.49,67.49,67.49,67.49
t_084,2025-01-01T06:55:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,67.63,67.63,67.63,67.63
t_085,2025-01-01T07:00:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,67.35,67.35,67.35,67.35
t_086,2025-01-01T07:05:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,67.21,67.21,67.21,67.21
t_087,2025-01-01T07:10:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,67.24,67.24,67.24,67.24
t_088,2025-01-01T07:15:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,66.43,66.43,66.43,66.43
t_089,2025-01-01T07:20:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,66.9,66.9,66.9,66.9
t_090,2025-01-01T07:25:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,66.47,66.47,66.47,66.47
t_091,2025-01-01T07:30:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,66.28,66.28,66.28,66.28
t_092,2025-01-01T07:35:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,66.73,66.73,66.73,66.73
t_093,2025-01-01T07:40:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,66.83,66.83,66.83,66.83
t_094,2025-01-01T07:45:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,66.94,66.94,66.94,66.94
t_095,2025-01-01T07:50:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,66.62,66.62,66.62,66.62
t_096,2025-01-01T07:55:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,66.02,66.02,66.02,66.02
t_001,2025-01-01T00:00:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.21,66.21,66.21,66.21
t_002,2025-01-01T00:05:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.4,66.4,66.4,66.4
t_003,2025-01-01T00:10:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.66,66.66,66.66,66.66
t_004,2025-01-01T00:15:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.66,66.66,66.66,66.66
t_005,2025-01-01T00:20:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.51,66.51,66.51,66.51
t_006,2025-01-01T00:25:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.64,66.64,66.64,66.64
t_007,2025-01-01T00:30:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.42,66.42,66.42,66.42
t_008,2025-01-01T00:35:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.6,66.6,66.6,66.6
t_009,2025-01-01T00:40:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.21,66.21,66.21,66.21
t_010,2025-01-01T00:45:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.88,66.88,66.88,66.88
t_011,2025-01-01T00:50:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.9,65.9,65.9,65.9
t_012,2025-01-01T00:55:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.44,66.44,66.44,66.44
t_013,2025-01-01T01:00:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.21,66.21,66.21,66.21
t_014,2025-01-01T01:05:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.67,66.67,66.67,66.67
t_015,2025-01-01T01:10:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.15,66.15,66.15,66.15
t_016,2025-01-01T01:15:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.06,66.06,66.06,66.06
t_017,2025-01-01T01:20:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.16,66.16,66.16,66.16
t_018,2025-01-01T01:25:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.83,65.83,65.83,65.83
t_019,2025-01-01T01:30:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.69,65.69,65.69,65.69
t_020,2025-01-01T01:35:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.92,65.92,65.92,65.92
t_021,2025-01-01T01:40:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.15,66.15,66.15,66.15
t_022,2025-01-01T01:45:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.74,65.74,65.74,65.74
t_023,2025-01-01T01:50:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.44,65.44,65.44,65.44
t_024,2025-01-01T01:55:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.59,65.59,65.59,65.59
t_025,2025-01-01T02:00:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.15,66.15,66.15,66.15
t_026,2025-01-01T02:05:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.43,66.43,66.43,66.43
t_027,2025-01-01T02:10:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.9,65.9,65.9,65.9
t_028,2025-01-01T02:15:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.69,65.69,65.69,65.69
t_029,2025-01-01T02:20:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.11,65.11,65.11,65.11
t_030,2025-01-01T02:25:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.48,65.48,65.48,65.48
t_031,2025-01-01T02:30:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.24,65.24,65.24,65.24
t_032,2025-01-01T02:35:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.33,65.33,65.33,65.33
t_033,2025-01-01T02:40:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.62,65.62,65.62,65.62
t_034,2025-01-01T02:45:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.63,65.63,65.63,65.63
t_035,2025-01-01T02:50:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.4,65.4,65.4,65.4
t_036,2025-01-01T02:55:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.51,65.51,65.51,65.51
t_037,2025-01-01T03:00:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.12,65.12,65.12,65.12
t_038,2025-01-01T03:05:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.04,66.04,66.04,66.04
t_039,2025-01-01T03:10:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.2,65.2,65.2,65.2
t_040,2025-01-01T03:15:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.06,66.06,66.06,66.06
t_041,2025-01-01T03:20:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.29,66.29,66.29,66.29
t_042,2025-01-01T03:25:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.1,66.1,66.1,66.1
t_043,2025-01-01T03:30:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.22,66.22,66.22,66.22
t_044,2025-01-01T03:35:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.22,66.22,66.22,66.22
t_045,2025-01-01T03:40:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,67.03,67.03,67.03,67.03
t_046,2025-01-01T03:45:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,67.77,67.77,67.77,67.77
t_047,2025-01-01T03:50:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,67.95,67.95,67.95,67.95
t_048,2025-01-01T03:55:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,67.74,67.74,67.74,67.74
t_049,2025-01-01T04:00:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,67.71,67.71,67.71,67.71
t_050,2025-01-01T04:05:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,67.35,67.35,67.35,67.35
t_051,2025-01-01T04:10:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.95,66.95,66.95,66.95
t_052,2025-01-01T04:15:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.81,66.81,66.81,66.81
t_053,2025-01-01T04:20:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,67.33,67.33,67.33,67.33
t_054,2025-01-01T04:25:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,67.1,67.1,67.1,67.1
t_055,2025-01-01T04:30:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,67.15,67.15,67.15,67.15
t_056,2025-01-01T04:35:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,67.56,67.56,67.56,67.56
t_057,2025-01-01T04:40:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,67.63,67.63,67.63,67.63
t_058,2025-01-01T04:45:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,67.74,67.74,67.74,67.74
t_059,2025-01-01T04:50:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,67.42,67.42,67.42,67.42
t_060,2025-01-01T04:55:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,67.4,67.4,67.4,67.4
t_061,2025-01-01T05:00:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.99,66.99,66.99,66.99
t_062,2025-01-01T05:05:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.69,66.69,66.69,66.69
t_063,2025-01-01T05:10:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.27,66.27,66.27,66.27
t_064,2025-01-01T05:15:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.13,66.13,66.13,66.13
t_065,2025-01-01T05:20:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.27,66.27,66.27,66.27
t_066,2025-01-01T05:25:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.25,66.25,66.25,66.25
t_067,2025-01-01T05:30:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.93,65.93,65.93,65.93
t_068,2025-01-01T05:35:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.63,65.63,65.63,65.63
t_069,2025-01-01T05:40:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.22,65.22,65.22,65.22
t_070,2025-01-01T05:45:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.45,65.45,65.45,65.45
t_071,2025-01-01T05:50:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.62,65.62,65.62,65.62
t_072,2025-01-01T05:55:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.18,65.18,65.18,65.18
t_073,2025-01-01T06:00:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,64.69,64.69,64.69,64.69
t_074,2025-01-01T06:05:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,64.79,64.79,64.79,64.79
t_075,2025-01-01T06:10:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,64.75,64.75,64.75,64.75
t_076,2025-01-01T06:15:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,64.45,64.45,64.45,64.45
t_077,2025-01-01T06:20:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,64.95,64.95,64.95,64.95
t_078,2025-01-01T06:25:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.04,65.04,65.04,65.04
t_079,2025-01-01T06:30:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.13,65.13,65.13,65.13
t_080,2025-01-01T06:35:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.44,65.44,65.44,65.44
t_081,2025-01-01T06:40:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.66,65.66,65.66,65.66
t_082,2025-01-01T06:45:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.6,65.6,65.6,65.6
t_083,2025-01-01T06:50:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.27,65.27,65.27,65.27
t_084,2025-01-01T06:55:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.77,65.77,65.77,65.77
t_085,2025-01-01T07:00:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.22,65.22,65.22,65.22
t_086,2025-01-01T07:05:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.79,65.79,65.79,65.79
t_087,2025-01-01T07:10:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.65,65.65,65.65,65.65
t_088,2025-01-01T07:15:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.44,66.44,66.44,66.44
t_089,2025-01-01T07:20:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.37,66.37,66.37,66.37
t_090,2025-01-01T07:25:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.18,66.18,66.18,66.18
t_091,2025-01-01T07:30:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.22,66.22,66.22,66.22
t_092,2025-01-01T07:35:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.7,66.7,66.7,66.7
t_093,2025-01-01T07:40:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.05,66.05,66.05,66.05
t_094,2025-01-01T07:45:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,65.97,65.97,65.97,65.97
t_095,2025-01-01T07:50:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.11,66.11,66.11,66.11
t_096,2025-01-01T07:55:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,66.19,66.19,66.19,66.19
t_001,2025-01-01T00:00:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.48,67.48,67.48,67.48
t_002,2025-01-01T00:05:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.37,67.37,67.37,67.37
t_003,2025-01-01T00:10:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,66.97,66.97,66.97,66.97
t_004,2025-01-01T00:15:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,68.01,68.01,68.01,68.01
t_005,2025-01-01T00:20:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.46,67.46,67.46,67.46
t_006,2025-01-01T00:25:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.8,67.8,67.8,67.8
t_007,2025-01-01T00:30:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.39,67.39,67.39,67.39
t_008,2025-01-01T00:35:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,66.7,66.7,66.7,66.7
t_009,2025-01-01T00:40:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,66.8,66.8,66.8,66.8
t_010,2025-01-01T00:45:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.58,67.58,67.58,67.58
t_011,2025-01-01T00:50:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.79,67.79,67.79,67.79
t_012,2025-01-01T00:55:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.2,67.2,67.2,67.2
t_013,2025-01-01T01:00:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,66.98,66.98,66.98,66.98
t_014,2025-01-01T01:05:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,66.75,66.75,66.75,66.75
t_015,2025-01-01T01:10:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,66.4,66.4,66.4,66.4
t_016,2025-01-01T01:15:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,66.83,66.83,66.83,66.83
t_017,2025-01-01T01:20:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.74,67.74,67.74,67.74
t_018,2025-01-01T01:25:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.21,67.21,67.21,67.21
t_019,2025-01-01T01:30:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.52,67.52,67.52,67.52
t_020,2025-01-01T01:35:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.14,67.14,67.14,67.14
t_021,2025-01-01T01:40:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.54,67.54,67.54,67.54
t_022,2025-01-01T01:45:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.61,67.61,67.61,67.61
t_023,2025-01-01T01:50:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.5,67.5,67.5,67.5
t_024,2025-01-01T01:55:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.75,67.75,67.75,67.75
t_025,2025-01-01T02:00:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,68.5,68.5,68.5,68.5
t_026,2025-01-01T02:05:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,68.92,68.92,68.92,68.92
t_027,2025-01-01T02:10:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,68.75,68.75,68.75,68.75
t_028,2025-01-01T02:15:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,68.92,68.92,68.92,68.92
t_029,2025-01-01T02:20:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,68.43,68.43,68.43,68.43
t_030,2025-01-01T02:25:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,68.52,68.52,68.52,68.52
t_031,2025-01-01T02:30:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,68.78,68.78,68.78,68.78
t_032,2025-01-01T02:35:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,68.84,68.84,68.84,68.84
t_033,2025-01-01T02:40:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,68.54,68.54,68.54,68.54
t_034,2025-01-01T02:45:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,68.45,68.45,68.45,68.45
t_035,2025-01-01T02:50:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,68.17,68.17,68.17,68.17
t_036,2025-01-01T02:55:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,68.28,68.28,68.28,68.28
t_037,2025-01-01T03:00:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,68.11,68.11,68.11,68.11
t_038,2025-01-01T03:05:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.98,67.98,67.98,67.98
t_039,2025-01-01T03:10:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.73,67.73,67.73,67.73
t_040,2025-01-01T03:15:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,68.08,68.08,68.08,68.08
t_041,2025-01-01T03:20:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,68.15,68.15,68.15,68.15
t_042,2025-01-01T03:25:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.77,67.77,67.77,67.77
t_043,2025-01-01T03:30:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.83,67.83,67.83,67.83
t_044,2025-01-01T03:35:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.62,67.62,67.62,67.62
t_045,2025-01-01T03:40:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.64,67.64,67.64,67.64
t_046,2025-01-01T03:45:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,68.28,68.28,68.28,68.28
t_047,2025-01-01T03:50:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.86,67.86,67.86,67.86
t_048,2025-01-01T03:55:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.9,67.9,67.9,67.9
t_049,2025-01-01T04:00:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.37,67.37,67.37,67.37
t_050,2025-01-01T04:05:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.59,67.59,67.59,67.59
t_051,2025-01-01T04:10:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.08,67.08,67.08,67.08
t_052,2025-01-01T04:15:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,66.51,66.51,66.51,66.51
t_053,2025-01-01T04:20:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,66.77,66.77,66.77,66.77
t_054,2025-01-01T04:25:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,66.55,66.55,66.55,66.55
t_055,2025-01-01T04:30:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,65.93,65.93,65.93,65.93
t_056,2025-01-01T04:35:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,65.57,65.57,65.57,65.57
t_057,2025-01-01T04:40:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,66.08,66.08,66.08,66.08
t_058,2025-01-01T04:45:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,66.23,66.23,66.23,66.23
t_059,2025-01-01T04:50:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,66.39,66.39,66.39,66.39
t_060,2025-01-01T04:55:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,66.78,66.78,66.78,66.78
t_061,2025-01-01T05:00:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,66.89,66.89,66.89,66.89
t_062,2025-01-01T05:05:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,65.82,65.82,65.82,65.82
t_063,2025-01-01T05:10:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,65.94,65.94,65.94,65.94
t_064,2025-01-01T05:15:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,65.56,65.56,65.56,65.56
t_065,2025-01-01T05:20:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,65.36,65.36,65.36,65.36
t_066,2025-01-01T05:25:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,64.94,64.94,64.94,64.94
t_067,2025-01-01T05:30:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,65.24,65.24,65.24,65.24
t_068,2025-01-01T05:35:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,66.2,66.2,66.2,66.2
t_069,2025-01-01T05:40:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,66.45,66.45,66.45,66.45
t_070,2025-01-01T05:45:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.2,67.2,67.2,67.2
t_071,2025-01-01T05:50:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.14,67.14,67.14,67.14
t_072,2025-01-01T05:55:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,66.97,66.97,66.97,66.97
t_073,2025-01-01T06:00:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,67.28,67.28,67.28,67.28
t_074,2025-01-01T06:05:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,66.85,66.85,66.85,66.85
t_075,2025-01-01T06:10:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,66.43,66.43,66.43,66.43
t_076,2025-01-01T06:15:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,65.46,65.46,65.46,65.46
t_077,2025-01-01T06:20:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,64.82,64.82,64.82,64.82
t_078,2025-01-01T06:25:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,64.85,64.85,64.85,64.85
t_079,2025-01-01T06:30:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,65.08,65.08,65.08,65.08
t_080,2025-01-01T06:35:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,65.12,65.12,65.12,65.12
t_081,2025-01-01T06:40:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,64.62,64.62,64.62,64.62
t_082,2025-01-01T06:45:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,64.41,64.41,64.41,64.41
t_083,2025-01-01T06:50:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,64.35,64.35,64.35,64.35
t_084,2025-01-01T06:55:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,64.88,64.88,64.88,64.88
t_085,2025-01-01T07:00:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,65.17,65.17,65.17,65.17
t_086,2025-01-01T07:05:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,65.04,65.04,65.04,65.04
t_087,2025-01-01T07:10:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,64.64,64.64,64.64,64.64
t_088,2025-01-01T07:15:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,64.78,64.78,64.78,64.78
t_089,2025-01-01T07:20:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,64.34,64.34,64.34,64.34
t_090,2025-01-01T07:25:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,64.33,64.33,64.33,64.33
t_091,2025-01-01T07:30:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,64.44,64.44,64.44,64.44
t_092,2025-01-01T07:35:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,65.08,65.08,65.08,65.08
t_093,2025-01-01T07:40:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,65.56,65.56,65.56,65.56
t_094,2025-01-01T07:45:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,65.76,65.76,65.76,65.76
t_095,2025-01-01T07:50:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,65.8,65.8,65.8,65.8
t_096,2025-01-01T07:55:00Z,GPU-R02-S05-G01,R02-S05,R02,Room-1,65.75,65.75,65.75,65.75
t_001,2025-01-01T00:00:00Z,GPU-R02-S05-G02,R02-S05,R02,Room-1,66.48,66.48,66.48,66.48
t_002,2025-01-01T00:05:00Z,GPU-R02-S05-G02,R02-S05,R02,Room-1,65.97,65.97,65.97,65.97
t_003,2025-01-01T00:10:00Z,GPU-R02-S05-G02,R02-S05,R02,Room-1,65.87,65.87,65.87,65.87
t_004,2025-01-01T00:15:00Z,GPU-R02-S05-G02,R02-S05,R02,Room-1,66.33,66.33,66.33,66.33
t_005,2025-01-01T00:20:00Z,GPU-R02-S05-G02,R02-S05,R02,Room-1,66.04,66.04,66.04,66.04
t_006,2025-01-01T00:25:00Z,GPU-R02-S05-G02,R02-S05,R02,Room-1,65.52,65.52,65.52,65.52
t_007,2025-01-01T00:30:00Z,GPU-R02-S05-G02,R02-S05,R02,Room-1,65.57,65.57,65.57,65.57
t_008,2025-01-01T00:35:00Z,GPU-R02-S05-G02,R02-S05,R02,Room-1,65.72,65.72,65.72,65.72
t_009,2025-01-01T00:40:00Z,GPU-R02-S05-G02,R02-S05,R02,Room-1,66.36,66.36,66.36,66.36
t_010,2025-01-01T00:45:00Z,GPU-R02-S05-G02,R02-S05,R02,Room-1,66.04,66.04,66.04,66.04
t_011,2025-01-01T00:50:00Z,GPU-R02-S05-G02,R02-S05,R02,Room-1,65.87,65.87,65.87,65.87
t_012,2025-01-01T00:55:00Z,GPU-R02-S05-G02,R02-S05,R02,Room-1,66.33,66.33,66.33,66.33
